2023-10-12 21:06:56.335,cov: 603,ft: 2299
2023-10-12 21:06:56.339,cov: 622,ft: 2355
2023-10-12 21:06:56.343,cov: 624,ft: 2386
2023-10-12 21:06:56.348,cov: 654,ft: 2524
2023-10-12 21:06:56.352,cov: 654,ft: 2526
2023-10-12 21:06:56.356,cov: 654,ft: 2537
2023-10-12 21:06:56.361,cov: 654,ft: 2596
2023-10-12 21:06:56.365,cov: 654,ft: 2597
2023-10-12 21:06:56.369,cov: 654,ft: 2694
2023-10-12 21:06:56.373,cov: 654,ft: 2708
2023-10-12 21:06:56.377,cov: 654,ft: 2721
2023-10-12 21:06:56.381,cov: 654,ft: 2728
2023-10-12 21:06:56.387,cov: 654,ft: 2737
2023-10-12 21:06:56.391,cov: 654,ft: 2739
2023-10-12 21:06:56.395,cov: 658,ft: 2748
2023-10-12 21:06:56.399,cov: 668,ft: 2809
2023-10-12 21:06:56.403,cov: 668,ft: 2817
2023-10-12 21:06:56.408,cov: 668,ft: 2819
2023-10-12 21:06:56.412,cov: 668,ft: 2821
2023-10-12 21:06:56.416,cov: 671,ft: 2856
2023-10-12 21:06:56.421,cov: 671,ft: 2857
2023-10-12 21:06:56.425,cov: 671,ft: 2864
2023-10-12 21:06:56.430,cov: 671,ft: 2879
2023-10-12 21:06:56.434,cov: 671,ft: 2883
2023-10-12 21:06:56.438,cov: 671,ft: 2884
2023-10-12 21:06:56.442,cov: 671,ft: 2888
2023-10-12 21:06:56.446,cov: 671,ft: 2899
2023-10-12 21:06:56.451,cov: 681,ft: 2932
2023-10-12 21:06:56.455,cov: 681,ft: 2933
2023-10-12 21:06:56.459,cov: 704,ft: 2985
2023-10-12 21:06:56.463,cov: 706,ft: 3020
2023-10-12 21:06:56.468,cov: 713,ft: 3048
2023-10-12 21:06:56.472,cov: 713,ft: 3049
2023-10-12 21:06:56.476,cov: 716,ft: 3071
2023-10-12 21:06:56.480,cov: 716,ft: 3109
2023-10-12 21:06:56.484,cov: 718,ft: 3136
2023-10-12 21:06:56.489,cov: 718,ft: 3149
2023-10-12 21:06:56.493,cov: 718,ft: 3160
2023-10-12 21:06:56.497,cov: 720,ft: 3184
2023-10-12 21:06:56.501,cov: 720,ft: 3208
2023-10-12 21:06:56.505,cov: 720,ft: 3212
2023-10-12 21:06:56.509,cov: 720,ft: 3216
2023-10-12 21:06:56.513,cov: 722,ft: 3223
2023-10-12 21:06:56.517,cov: 722,ft: 3226
2023-10-12 21:06:56.521,cov: 722,ft: 3245
2023-10-12 21:06:56.526,cov: 722,ft: 3246
2023-10-12 21:06:56.530,cov: 730,ft: 3292
2023-10-12 21:06:56.534,cov: 730,ft: 3321
2023-10-12 21:06:56.538,cov: 730,ft: 3324
2023-10-12 21:06:56.544,cov: 730,ft: 3328
2023-10-12 21:06:56.548,cov: 730,ft: 3330
2023-10-12 21:06:56.552,cov: 733,ft: 3340
2023-10-12 21:06:56.557,cov: 735,ft: 3357
2023-10-12 21:06:56.561,cov: 735,ft: 3360
2023-10-12 21:06:56.566,cov: 741,ft: 3371
2023-10-12 21:06:56.570,cov: 741,ft: 3374
2023-10-12 21:06:56.574,cov: 741,ft: 3375
2023-10-12 21:06:56.578,cov: 744,ft: 3395
2023-10-12 21:06:56.583,cov: 744,ft: 3397
2023-10-12 21:06:56.587,cov: 744,ft: 3400
2023-10-12 21:06:56.591,cov: 744,ft: 3401
2023-10-12 21:06:56.595,cov: 744,ft: 3406
2023-10-12 21:06:56.599,cov: 749,ft: 3429
2023-10-12 21:06:56.604,cov: 749,ft: 3437
2023-10-12 21:06:56.608,cov: 758,ft: 3457
2023-10-12 21:06:56.612,cov: 758,ft: 3460
2023-10-12 21:06:56.617,cov: 758,ft: 3462
2023-10-12 21:06:56.621,cov: 758,ft: 3463
2023-10-12 21:06:56.625,cov: 758,ft: 3464
2023-10-12 21:06:56.629,cov: 758,ft: 3465
2023-10-12 21:06:56.634,cov: 759,ft: 3466
2023-10-12 21:06:56.638,cov: 764,ft: 3487
2023-10-12 21:06:56.642,cov: 764,ft: 3488
2023-10-12 21:06:56.647,cov: 764,ft: 3509
