2023-09-14 14:35:33.160,cov: 489,ft: 1482
2023-09-14 14:35:33.165,cov: 501,ft: 1643
2023-09-14 14:35:33.169,cov: 501,ft: 1644
2023-09-14 14:35:33.174,cov: 505,ft: 1654
2023-09-14 14:35:33.178,cov: 521,ft: 1802
2023-09-14 14:35:33.183,cov: 521,ft: 1803
2023-09-14 14:35:33.187,cov: 521,ft: 1809
2023-09-14 14:35:33.192,cov: 521,ft: 1825
2023-09-14 14:35:33.197,cov: 527,ft: 1860
2023-09-14 14:35:33.201,cov: 553,ft: 1972
2023-09-14 14:35:33.206,cov: 553,ft: 1973
2023-09-14 14:35:33.210,cov: 553,ft: 1975
2023-09-14 14:35:33.215,cov: 553,ft: 1979
2023-09-14 14:35:33.219,cov: 608,ft: 2145
2023-09-14 14:35:33.223,cov: 608,ft: 2146
2023-09-14 14:35:33.228,cov: 608,ft: 2148
2023-09-14 14:35:33.233,cov: 608,ft: 2159
2023-09-14 14:35:33.237,cov: 608,ft: 2160
2023-09-14 14:35:33.243,cov: 608,ft: 2162
2023-09-14 14:35:33.247,cov: 617,ft: 2274
2023-09-14 14:35:33.252,cov: 617,ft: 2279
2023-09-14 14:35:33.257,cov: 618,ft: 2281
2023-09-14 14:35:33.261,cov: 618,ft: 2288
2023-09-14 14:35:33.265,cov: 637,ft: 2398
2023-09-14 14:35:33.270,cov: 638,ft: 2404
2023-09-14 14:35:33.274,cov: 638,ft: 2405
2023-09-14 14:35:33.279,cov: 642,ft: 2413
2023-09-14 14:35:33.283,cov: 643,ft: 2415
2023-09-14 14:35:33.288,cov: 644,ft: 2469
2023-09-14 14:35:33.292,cov: 644,ft: 2471
2023-09-14 14:35:33.296,cov: 645,ft: 2506
2023-09-14 14:35:33.301,cov: 645,ft: 2508
2023-09-14 14:35:33.305,cov: 646,ft: 2513
2023-09-14 14:35:33.309,cov: 646,ft: 2515
2023-09-14 14:35:33.313,cov: 646,ft: 2537
2023-09-14 14:35:33.318,cov: 672,ft: 2600
2023-09-14 14:35:33.322,cov: 672,ft: 2601
2023-09-14 14:35:33.326,cov: 672,ft: 2609
2023-09-14 14:35:33.331,cov: 672,ft: 2618
2023-09-14 14:35:33.335,cov: 672,ft: 2620
2023-09-14 14:35:33.339,cov: 672,ft: 2625
2023-09-14 14:35:33.344,cov: 672,ft: 2677
2023-09-14 14:35:33.348,cov: 672,ft: 2678
2023-09-14 14:35:33.352,cov: 674,ft: 2691
2023-09-14 14:35:33.356,cov: 674,ft: 2695
2023-09-14 14:35:33.361,cov: 674,ft: 2701
2023-09-14 14:35:33.365,cov: 675,ft: 2746
2023-09-14 14:35:33.369,cov: 675,ft: 2749
2023-09-14 14:35:33.374,cov: 675,ft: 2752
2023-09-14 14:35:33.378,cov: 675,ft: 2759
2023-09-14 14:35:33.382,cov: 675,ft: 2778
2023-09-14 14:35:33.387,cov: 675,ft: 2782
2023-09-14 14:35:33.391,cov: 675,ft: 2783
2023-09-14 14:35:33.395,cov: 676,ft: 2806
2023-09-14 14:35:33.400,cov: 676,ft: 2839
2023-09-14 14:35:33.404,cov: 676,ft: 2871
2023-09-14 14:35:33.409,cov: 676,ft: 2873
2023-09-14 14:35:33.413,cov: 676,ft: 2879
2023-09-14 14:35:33.419,cov: 676,ft: 2905
2023-09-14 14:35:33.423,cov: 676,ft: 2906
2023-09-14 14:35:33.428,cov: 676,ft: 2911
2023-09-14 14:35:33.432,cov: 676,ft: 2913
2023-09-14 14:35:33.437,cov: 676,ft: 2923
2023-09-14 14:35:33.441,cov: 676,ft: 2923
2023-09-14 14:35:33.446,cov: 676,ft: 2935
2023-09-14 14:35:33.450,cov: 676,ft: 2942
2023-09-14 14:35:33.455,cov: 676,ft: 2943
2023-09-14 14:35:33.459,cov: 676,ft: 2944
2023-09-14 14:35:33.464,cov: 676,ft: 2945
2023-09-14 14:35:33.470,cov: 676,ft: 2951
2023-09-14 14:35:33.474,cov: 676,ft: 2952
2023-09-14 14:35:33.478,cov: 679,ft: 2966
2023-09-14 14:35:33.483,cov: 679,ft: 2974
2023-09-14 14:35:33.487,cov: 679,ft: 2975
2023-09-14 14:35:33.492,cov: 680,ft: 2978
2023-09-14 14:35:33.496,cov: 680,ft: 2979
2023-09-14 14:35:33.501,cov: 695,ft: 3025
2023-09-14 14:35:33.505,cov: 696,ft: 3036
2023-09-14 14:35:33.509,cov: 696,ft: 3042
2023-09-14 14:35:33.514,cov: 696,ft: 3043
2023-09-14 14:35:33.518,cov: 696,ft: 3044
2023-09-14 14:35:33.523,cov: 696,ft: 3049
2023-09-14 14:35:33.527,cov: 698,ft: 3067
2023-09-14 14:35:33.532,cov: 698,ft: 3070
2023-09-14 14:35:33.536,cov: 713,ft: 3097
2023-09-14 14:35:33.541,cov: 716,ft: 3111
2023-09-14 14:35:33.545,cov: 716,ft: 3112
2023-09-14 14:35:33.550,cov: 716,ft: 3113
2023-09-14 14:35:33.554,cov: 716,ft: 3116
2023-09-14 14:35:33.558,cov: 716,ft: 3117
2023-09-14 14:35:33.563,cov: 716,ft: 3148
2023-09-14 14:35:33.567,cov: 716,ft: 3151
2023-09-14 14:35:33.572,cov: 718,ft: 3169
2023-09-14 14:35:33.576,cov: 719,ft: 3179
2023-09-14 14:35:33.580,cov: 719,ft: 3180
2023-09-14 14:35:33.585,cov: 719,ft: 3181
2023-09-14 14:35:33.589,cov: 727,ft: 3213
2023-09-14 14:35:33.594,cov: 727,ft: 3214
2023-09-14 14:35:33.598,cov: 727,ft: 3221
2023-09-14 14:35:33.602,cov: 727,ft: 3225
2023-09-14 14:35:33.607,cov: 729,ft: 3232
2023-09-14 14:35:33.611,cov: 729,ft: 3233
2023-09-14 14:35:33.616,cov: 729,ft: 3237
2023-09-14 14:35:33.620,cov: 729,ft: 3241
2023-09-14 14:35:33.626,cov: 729,ft: 3243
2023-09-14 14:35:33.630,cov: 729,ft: 3244
2023-09-14 14:35:33.634,cov: 729,ft: 3246
2023-09-14 14:35:33.639,cov: 729,ft: 3250
2023-09-14 14:35:33.643,cov: 729,ft: 3250
2023-09-14 14:35:33.648,cov: 729,ft: 3263
2023-09-14 14:35:33.652,cov: 730,ft: 3264
2023-09-14 14:35:33.656,cov: 730,ft: 3264
2023-09-14 14:35:33.661,cov: 730,ft: 3264
2023-09-14 14:35:33.665,cov: 730,ft: 3265
2023-09-14 14:35:33.670,cov: 730,ft: 3266
2023-09-14 14:35:33.674,cov: 730,ft: 3271
2023-09-14 14:35:33.679,cov: 730,ft: 3272
2023-09-14 14:35:33.683,cov: 730,ft: 3274
2023-09-14 14:35:33.688,cov: 730,ft: 3276
2023-09-14 14:35:33.692,cov: 738,ft: 3308
2023-09-14 14:35:33.697,cov: 738,ft: 3309
2023-09-14 14:35:33.701,cov: 738,ft: 3310
2023-09-14 14:35:33.705,cov: 738,ft: 3312
2023-09-14 14:35:33.710,cov: 738,ft: 3313
2023-09-14 14:35:33.714,cov: 738,ft: 3314
2023-09-14 14:35:33.719,cov: 738,ft: 3321
2023-09-14 14:35:33.723,cov: 738,ft: 3326
2023-09-14 14:35:33.728,cov: 738,ft: 3327
2023-09-14 14:35:33.732,cov: 738,ft: 3332
2023-09-14 14:35:33.736,cov: 738,ft: 3336
2023-09-14 14:35:33.741,cov: 738,ft: 3350
2023-09-14 14:35:33.745,cov: 745,ft: 3382
