2023-10-14 08:55:44.199,cov: 12,ft: 28
2023-10-14 08:55:44.204,cov: 13,ft: 31
2023-10-14 08:55:44.208,cov: 13,ft: 32
2023-10-14 08:55:44.212,cov: 13,ft: 34
2023-10-14 08:55:44.217,cov: 13,ft: 35
2023-10-14 08:55:44.221,cov: 13,ft: 36
2023-10-14 08:55:44.226,cov: 13,ft: 37
2023-10-14 08:55:44.230,cov: 13,ft: 38
2023-10-14 08:55:44.234,cov: 13,ft: 39
2023-10-14 08:55:44.238,cov: 13,ft: 41
2023-10-14 08:55:44.243,cov: 13,ft: 42
2023-10-14 08:55:44.247,cov: 13,ft: 43
2023-10-14 08:55:44.252,cov: 13,ft: 44
2023-10-14 08:55:44.257,cov: 13,ft: 44
2023-10-14 08:55:44.261,cov: 13,ft: 45
2023-10-14 08:55:44.265,cov: 13,ft: 46
2023-10-14 08:55:44.269,cov: 25,ft: 90
2023-10-14 08:55:44.273,cov: 25,ft: 90
2023-10-14 08:55:44.277,cov: 25,ft: 94
2023-10-14 08:55:44.282,cov: 25,ft: 99
2023-10-14 08:55:44.286,cov: 25,ft: 100
2023-10-14 08:55:44.290,cov: 25,ft: 103
2023-10-14 08:55:44.295,cov: 25,ft: 104
2023-10-14 08:55:44.299,cov: 25,ft: 104
2023-10-14 08:55:44.303,cov: 25,ft: 104
2023-10-14 08:55:44.308,cov: 25,ft: 104
2023-10-14 08:55:44.312,cov: 25,ft: 105
2023-10-14 08:55:44.316,cov: 25,ft: 105
2023-10-14 08:55:44.320,cov: 25,ft: 107
2023-10-14 08:55:44.324,cov: 25,ft: 109
2023-10-14 08:55:44.328,cov: 25,ft: 109
2023-10-14 08:55:44.332,cov: 25,ft: 110
2023-10-14 08:55:44.337,cov: 25,ft: 110
2023-10-14 08:55:44.341,cov: 25,ft: 111
2023-10-14 08:55:44.346,cov: 25,ft: 114
2023-10-14 08:55:44.350,cov: 25,ft: 115
2023-10-14 08:55:44.354,cov: 25,ft: 115
2023-10-14 08:55:44.358,cov: 25,ft: 115
2023-10-14 08:55:44.362,cov: 30,ft: 129
2023-10-14 08:55:44.366,cov: 30,ft: 129
2023-10-14 08:55:44.371,cov: 30,ft: 131
2023-10-14 08:55:44.375,cov: 30,ft: 131
2023-10-14 08:55:44.379,cov: 30,ft: 131
2023-10-14 08:55:44.383,cov: 30,ft: 134
2023-10-14 08:55:44.388,cov: 30,ft: 134
2023-10-14 08:55:44.392,cov: 30,ft: 145
2023-10-14 08:55:44.396,cov: 30,ft: 147
2023-10-14 08:55:44.400,cov: 30,ft: 149
2023-10-14 08:55:44.404,cov: 30,ft: 151
2023-10-14 08:55:44.408,cov: 30,ft: 153
2023-10-14 08:55:44.412,cov: 30,ft: 155
2023-10-14 08:55:44.417,cov: 30,ft: 156
2023-10-14 08:55:44.421,cov: 30,ft: 157
2023-10-14 08:55:44.425,cov: 30,ft: 159
2023-10-14 08:55:44.429,cov: 30,ft: 159
2023-10-14 08:55:44.434,cov: 30,ft: 160
2023-10-14 08:55:44.438,cov: 30,ft: 161
2023-10-14 08:55:44.442,cov: 30,ft: 162
2023-10-14 08:55:44.446,cov: 30,ft: 163
2023-10-14 08:55:44.450,cov: 30,ft: 164
2023-10-14 08:55:44.454,cov: 30,ft: 166
2023-10-14 08:55:44.459,cov: 30,ft: 166
2023-10-14 08:55:44.463,cov: 30,ft: 167
2023-10-14 08:55:44.467,cov: 30,ft: 167
2023-10-14 08:55:44.471,cov: 30,ft: 167
2023-10-14 08:55:44.475,cov: 30,ft: 168
2023-10-14 08:55:44.479,cov: 30,ft: 168
2023-10-14 08:55:44.484,cov: 32,ft: 180
2023-10-14 08:55:44.488,cov: 32,ft: 181
2023-10-14 08:55:44.492,cov: 33,ft: 182
2023-10-14 08:55:44.496,cov: 33,ft: 183
2023-10-14 08:55:44.500,cov: 33,ft: 183
2023-10-14 08:55:44.504,cov: 33,ft: 186
2023-10-14 08:55:44.509,cov: 33,ft: 188
2023-10-14 08:55:44.513,cov: 33,ft: 188
2023-10-14 08:55:44.517,cov: 33,ft: 188
2023-10-14 08:55:44.521,cov: 33,ft: 189
2023-10-14 08:55:44.525,cov: 33,ft: 190
2023-10-14 08:55:44.529,cov: 33,ft: 190
2023-10-14 08:55:44.533,cov: 33,ft: 192
2023-10-14 08:55:44.538,cov: 33,ft: 193
2023-10-14 08:55:44.542,cov: 33,ft: 194
2023-10-14 08:55:44.546,cov: 33,ft: 195
2023-10-14 08:55:44.550,cov: 33,ft: 196
2023-10-14 08:55:44.554,cov: 33,ft: 196
2023-10-14 08:55:44.558,cov: 33,ft: 198
2023-10-14 08:55:44.562,cov: 33,ft: 199
2023-10-14 08:55:44.567,cov: 33,ft: 199
2023-10-14 08:55:44.571,cov: 33,ft: 201
2023-10-14 08:55:44.575,cov: 33,ft: 203
2023-10-14 08:55:44.579,cov: 33,ft: 204
