2023-10-10 17:54:22.051,cov: 41,ft: 143
2023-10-10 17:54:22.055,cov: 41,ft: 145
2023-10-10 17:54:22.059,cov: 42,ft: 151
2023-10-10 17:54:22.063,cov: 43,ft: 154
2023-10-10 17:54:22.067,cov: 43,ft: 155
2023-10-10 17:54:22.072,cov: 44,ft: 160
2023-10-10 17:54:22.076,cov: 44,ft: 164
2023-10-10 17:54:22.080,cov: 44,ft: 166
2023-10-10 17:54:22.084,cov: 44,ft: 170
2023-10-10 17:54:22.089,cov: 45,ft: 175
2023-10-10 17:54:22.094,cov: 45,ft: 176
2023-10-10 17:54:22.098,cov: 45,ft: 177
2023-10-10 17:54:22.104,cov: 45,ft: 178
2023-10-10 17:54:22.109,cov: 45,ft: 180
2023-10-10 17:54:22.113,cov: 45,ft: 192
2023-10-10 17:54:22.118,cov: 45,ft: 193
2023-10-10 17:54:22.122,cov: 45,ft: 197
2023-10-10 17:54:22.126,cov: 45,ft: 198
2023-10-10 17:54:22.130,cov: 45,ft: 205
2023-10-10 17:54:22.134,cov: 45,ft: 206
2023-10-10 17:54:22.139,cov: 45,ft: 208
2023-10-10 17:54:22.143,cov: 46,ft: 211
2023-10-10 17:54:22.147,cov: 46,ft: 212
2023-10-10 17:54:22.151,cov: 46,ft: 213
2023-10-10 17:54:22.155,cov: 46,ft: 213
2023-10-10 17:54:22.159,cov: 46,ft: 215
2023-10-10 17:54:22.164,cov: 46,ft: 216
2023-10-10 17:54:22.168,cov: 46,ft: 223
2023-10-10 17:54:22.172,cov: 46,ft: 227
2023-10-10 17:54:22.176,cov: 46,ft: 228
2023-10-10 17:54:22.180,cov: 46,ft: 229
2023-10-10 17:54:22.184,cov: 46,ft: 230
2023-10-10 17:54:22.189,cov: 46,ft: 230
2023-10-10 17:54:22.193,cov: 46,ft: 232
2023-10-10 17:54:22.197,cov: 47,ft: 235
2023-10-10 17:54:22.201,cov: 47,ft: 235
2023-10-10 17:54:22.206,cov: 47,ft: 236
2023-10-10 17:54:22.210,cov: 47,ft: 239
2023-10-10 17:54:22.214,cov: 47,ft: 240
2023-10-10 17:54:22.218,cov: 47,ft: 242
2023-10-10 17:54:22.222,cov: 47,ft: 243
2023-10-10 17:54:22.226,cov: 47,ft: 245
2023-10-10 17:54:22.231,cov: 47,ft: 246
2023-10-10 17:54:22.235,cov: 47,ft: 247
2023-10-10 17:54:22.239,cov: 47,ft: 248
2023-10-10 17:54:22.243,cov: 47,ft: 250
2023-10-10 17:54:22.248,cov: 47,ft: 251
2023-10-10 17:54:22.253,cov: 47,ft: 251
2023-10-10 17:54:22.257,cov: 47,ft: 252
2023-10-10 17:54:22.261,cov: 47,ft: 259
2023-10-10 17:54:22.265,cov: 47,ft: 261
2023-10-10 17:54:22.269,cov: 47,ft: 261
2023-10-10 17:54:22.274,cov: 47,ft: 262
2023-10-10 17:54:22.278,cov: 47,ft: 262
2023-10-10 17:54:22.282,cov: 47,ft: 262
2023-10-10 17:54:22.286,cov: 47,ft: 263
2023-10-10 17:54:22.290,cov: 47,ft: 263
2023-10-10 17:54:22.296,cov: 47,ft: 264
2023-10-10 17:54:22.300,cov: 47,ft: 266
2023-10-10 17:54:22.304,cov: 47,ft: 266
2023-10-10 17:54:22.308,cov: 47,ft: 266
2023-10-10 17:54:22.312,cov: 47,ft: 266
2023-10-10 17:54:22.316,cov: 47,ft: 268
2023-10-10 17:54:22.321,cov: 47,ft: 269
2023-10-10 17:54:22.325,cov: 47,ft: 269
2023-10-10 17:54:22.329,cov: 47,ft: 270
2023-10-10 17:54:22.333,cov: 47,ft: 272
2023-10-10 17:54:22.337,cov: 47,ft: 273
2023-10-10 17:54:22.341,cov: 47,ft: 273
2023-10-10 17:54:22.345,cov: 47,ft: 273
2023-10-10 17:54:22.350,cov: 47,ft: 273
2023-10-10 17:54:22.354,cov: 47,ft: 274
2023-10-10 17:54:22.358,cov: 47,ft: 276
2023-10-10 17:54:22.362,cov: 47,ft: 276
2023-10-10 17:54:22.366,cov: 47,ft: 278
2023-10-10 17:54:22.370,cov: 47,ft: 280
2023-10-10 17:54:22.374,cov: 47,ft: 281
2023-10-10 17:54:22.379,cov: 47,ft: 282
2023-10-10 17:54:22.383,cov: 47,ft: 283
2023-10-10 17:54:22.387,cov: 47,ft: 284
2023-10-10 17:54:22.391,cov: 47,ft: 284
2023-10-10 17:54:22.395,cov: 47,ft: 286
2023-10-10 17:54:22.399,cov: 47,ft: 286
2023-10-10 17:54:22.403,cov: 47,ft: 288
2023-10-10 17:54:22.407,cov: 47,ft: 289
2023-10-10 17:54:22.412,cov: 47,ft: 290
2023-10-10 17:54:22.416,cov: 47,ft: 290
2023-10-10 17:54:22.420,cov: 47,ft: 290
2023-10-10 17:54:22.424,cov: 47,ft: 290
2023-10-10 17:54:22.428,cov: 47,ft: 291
2023-10-10 17:54:22.432,cov: 47,ft: 293
2023-10-10 17:54:22.437,cov: 47,ft: 295
2023-10-10 17:54:22.441,cov: 47,ft: 295
2023-10-10 17:54:22.445,cov: 47,ft: 302
2023-10-10 17:54:22.449,cov: 47,ft: 302
2023-10-10 17:54:22.453,cov: 47,ft: 302
2023-10-10 17:54:22.457,cov: 47,ft: 302
2023-10-10 17:54:22.462,cov: 47,ft: 303
2023-10-10 17:54:22.466,cov: 47,ft: 303
2023-10-10 17:54:22.470,cov: 47,ft: 303
2023-10-10 17:54:22.474,cov: 47,ft: 303
2023-10-10 17:54:22.478,cov: 47,ft: 304
2023-10-10 17:54:22.482,cov: 47,ft: 307
2023-10-10 17:54:22.487,cov: 47,ft: 309
2023-10-10 17:54:22.491,cov: 47,ft: 309
2023-10-10 17:54:22.495,cov: 47,ft: 309
2023-10-10 17:54:22.499,cov: 47,ft: 312
2023-10-10 17:54:22.503,cov: 47,ft: 312
2023-10-10 17:54:22.507,cov: 47,ft: 312
2023-10-10 17:54:22.512,cov: 47,ft: 312
2023-10-10 17:54:22.516,cov: 47,ft: 312
2023-10-10 17:54:22.520,cov: 48,ft: 315
2023-10-10 17:54:22.524,cov: 48,ft: 317
2023-10-10 17:54:22.528,cov: 48,ft: 317
2023-10-10 17:54:22.532,cov: 48,ft: 317
2023-10-10 17:54:22.536,cov: 48,ft: 317
2023-10-10 17:54:22.541,cov: 48,ft: 317
2023-10-10 17:54:22.545,cov: 48,ft: 319
2023-10-10 17:54:22.549,cov: 48,ft: 319
2023-10-10 17:54:22.553,cov: 48,ft: 319
2023-10-10 17:54:22.557,cov: 48,ft: 319
2023-10-10 17:54:22.562,cov: 48,ft: 319
2023-10-10 17:54:22.566,cov: 48,ft: 321
2023-10-10 17:54:22.570,cov: 48,ft: 324
2023-10-10 17:54:22.574,cov: 48,ft: 324
2023-10-10 17:54:22.578,cov: 48,ft: 324
2023-10-10 17:54:22.582,cov: 48,ft: 324
2023-10-10 17:54:22.586,cov: 48,ft: 326
2023-10-10 17:54:22.591,cov: 49,ft: 331
2023-10-10 17:54:22.595,cov: 49,ft: 332
